-1.985653489828109741e-01	2.123801112174987793e-01	1.568788886070251465e-01	3.810100257396697998e-02	2.620225250720977783e-01	-7.173498272895812988e-01	2.334583997726440430e-01	8.299468755722045898e-01	-4.577455520629882812e-01	-1.343975067138671875e-01	-2.661856412887573242e-01	-5.359123349189758301e-01	-6.679620593786239624e-02	2.245017327368259430e-02	2.205896824598312378e-01	-2.024534791707992554e-01	1.117348074913024902e-01	-4.302720725536346436e-01	-1.276255697011947632e-01	-8.248351812362670898e-01	1.988229602575302124e-01	1.026496440172195435e-01	1.999355405569076538e-01	-2.990590929985046387e-01	-2.094513177871704102e-01	1.187510415911674500e-01	-2.630583643913269043e-01	-2.013764679431915283e-01	-4.384717941284179688e-01	1.973077505826950073e-01	4.623466432094573975e-01	1.607933491468429565e-01	2.590200603008270264e-01	-9.895809739828109741e-02	-3.307157456874847412e-01	3.612045943737030029e-01	-1.989342421293258667e-01	-3.873685896396636963e-01	-3.041457533836364746e-01	-7.131025791168212891e-01	1.598563939332962036e-01	-4.371910095214843750e-01	-2.207796089351177216e-02	6.135186553001403809e-02	2.435019016265869141e-01	-1.723681390285491943e-01	-1.236803084611892700e-01	-1.131917759776115417e-01	2.101291567087173462e-01	3.269718289375305176e-01	3.081344664096832275e-01	-4.643344581127166748e-01	-1.177219823002815247e-01	-4.430742934346199036e-02	-4.360303580760955811e-01	2.055642604827880859e-01	2.310713231563568115e-01	9.061352908611297607e-02	-4.312462210655212402e-01	7.196795195341110229e-02	1.639521420001983643e-01	1.629240214824676514e-01	-1.132533326745033264e-01	-1.198886260390281677e-01	-4.687892198562622070e-01	3.920883238315582275e-01	2.865960896015167236e-01	4.255262911319732666e-01	-5.105134844779968262e-01	2.542282342910766602e-01	-1.543283313512802124e-01	1.928050220012664795e-01	3.436015844345092773e-01	-8.039344102144241333e-02	5.014495253562927246e-01	2.357698678970336914e-01	1.677139080129563808e-03	1.383511275053024292e-01	-4.389031231403350830e-01	1.848700046539306641e-01	-1.382251232862472534e-01	1.456884145736694336e-01	-3.483562469482421875e-01	5.899611115455627441e-01	-8.456658571958541870e-02	6.117385253310203552e-02	-3.559172526001930237e-02	5.374776721000671387e-01	5.970541238784790039e-01	1.003212481737136841e-01	5.189602375030517578e-01	1.939612627029418945e-01	8.309405297040939331e-02	8.060036599636077881e-02	4.223538935184478760e-01	4.244315028190612793e-01	3.387402594089508057e-01	-3.636448681354522705e-01	5.552091822028160095e-02	-8.483044803142547607e-02
-1.864478737115859985e-01	2.313357591629028320e-01	1.714422702789306641e-01	3.938061371445655823e-02	2.730240821838378906e-01	-7.599274516105651855e-01	2.248082906007766724e-01	8.679858446121215820e-01	-4.669571816921234131e-01	-1.626815646886825562e-01	-2.813318073749542236e-01	-5.811993479728698730e-01	-6.841096282005310059e-02	2.909716963768005371e-02	2.401684671640396118e-01	-2.171853035688400269e-01	1.131568104028701782e-01	-4.385450184345245361e-01	-1.428675949573516846e-01	-8.528497815132141113e-01	1.824966818094253540e-01	1.229794919490814209e-01	1.909687668085098267e-01	-3.141680061817169189e-01	-2.018822580575942993e-01	1.284317523241043091e-01	-2.560169398784637451e-01	-2.275287508964538574e-01	-4.566068351268768311e-01	1.891460567712783813e-01	4.770343005657196045e-01	1.750026345252990723e-01	2.592191100120544434e-01	-1.331750303506851196e-01	-3.495426774024963379e-01	3.701925575733184814e-01	-1.855574399232864380e-01	-4.153058826923370361e-01	-3.208610713481903076e-01	-7.555280327796936035e-01	1.671945899724960327e-01	-4.669237434864044189e-01	-2.307472005486488342e-02	6.204729154706001282e-02	2.671192288398742676e-01	-1.822112202644348145e-01	-1.300586163997650146e-01	-1.178413480520248413e-01	2.163197398185729980e-01	3.490701019763946533e-01	3.090490996837615967e-01	-4.839270710945129395e-01	-1.236473321914672852e-01	-5.306201055645942688e-02	-4.441934823989868164e-01	2.036660462617874146e-01	2.496353983879089355e-01	9.207059442996978760e-02	-4.497123062610626221e-01	8.554827421903610229e-02	1.669201254844665527e-01	1.836319565773010254e-01	-1.296321600675582886e-01	-1.104027107357978821e-01	-4.805095493793487549e-01	4.066095352172851562e-01	3.021374046802520752e-01	4.484289288520812988e-01	-5.196300148963928223e-01	2.603907883167266846e-01	-1.626207977533340454e-01	2.059701979160308838e-01	3.466534018516540527e-01	-8.208998292684555054e-02	5.362600684165954590e-01	2.578640580177307129e-01	-1.193851325660943985e-02	1.401539891958236694e-01	-4.625826478004455566e-01	1.679047942161560059e-01	-1.402634233236312866e-01	1.493283212184906006e-01	-3.733796775341033936e-01	6.100866794586181641e-01	-8.625783026218414307e-02	6.584004312753677368e-02	-3.349251672625541687e-02	5.478010177612304688e-01	6.145055294036865234e-01	1.089624166488647461e-01	5.357468724250793457e-01	2.149756103754043579e-01	9.094404429197311401e-02	9.715549647808074951e-02	4.468872845172882080e-01	4.442665278911590576e-01	3.591477274894714355e-01	-3.881867825984954834e-01	5.651966854929924011e-02	-8.600310981273651123e-02
-1.922312229871749878e-01	2.077672034502029419e-01	1.603378653526306152e-01	4.184800013899803162e-02	2.610647976398468018e-01	-7.577967643737792969e-01	2.249409407377243042e-01	8.629561662673950195e-01	-4.753390848636627197e-01	-1.554618775844573975e-01	-2.703087031841278076e-01	-5.790109038352966309e-01	-7.828979939222335815e-02	2.660257369279861450e-02	2.507733404636383057e-01	-2.066670805215835571e-01	1.080582812428474426e-01	-4.329845905303955078e-01	-1.407960653305053711e-01	-8.397922515869140625e-01	1.931500583887100220e-01	1.118404343724250793e-01	1.836972236633300781e-01	-3.033862709999084473e-01	-1.992789208889007568e-01	1.380652338266372681e-01	-2.728922963142395020e-01	-2.170263230800628662e-01	-4.631101191043853760e-01	1.996319890022277832e-01	4.709111452102661133e-01	1.655749082565307617e-01	2.600111961364746094e-01	-1.246491745114326477e-01	-3.493801951408386230e-01	3.666077852249145508e-01	-1.982938647270202637e-01	-4.114760756492614746e-01	-3.147983253002166748e-01	-7.479593753814697266e-01	1.525280922651290894e-01	-4.513406455516815186e-01	-1.196388062089681625e-02	6.132649630308151245e-02	2.484651207923889160e-01	-1.733542382717132568e-01	-1.282104551792144775e-01	-1.105835214257240295e-01	2.005646079778671265e-01	3.461499810218811035e-01	3.225254714488983154e-01	-4.930198490619659424e-01	-1.142790392041206360e-01	-6.219299882650375366e-02	-4.552611112594604492e-01	2.022023200988769531e-01	2.422108948230743408e-01	1.013405099511146545e-01	-4.305630922317504883e-01	9.898873418569564819e-02	1.720052808523178101e-01	1.722241789102554321e-01	-1.234336495399475098e-01	-1.297171115875244141e-01	-4.712803959846496582e-01	4.232068657875061035e-01	2.824231386184692383e-01	4.495013058185577393e-01	-5.161098241806030273e-01	2.514811754226684570e-01	-1.700120866298675537e-01	2.006551474332809448e-01	3.521710932254791260e-01	-9.256223589181900024e-02	5.295005440711975098e-01	2.491279095411300659e-01	-1.029754802584648132e-02	1.453814804553985596e-01	-4.521043002605438232e-01	1.707722842693328857e-01	-1.468027979135513306e-01	1.493766307830810547e-01	-3.613718152046203613e-01	6.035934686660766602e-01	-8.827924728393554688e-02	7.890550047159194946e-02	-2.626758068799972534e-02	5.445061922073364258e-01	6.262832283973693848e-01	9.239800274372100830e-02	5.331296920776367188e-01	2.055517137050628662e-01	8.068538457155227661e-02	1.018807440996170044e-01	4.430216848850250244e-01	4.590377509593963623e-01	3.537789583206176758e-01	-3.904135227203369141e-01	4.955427348613739014e-02	-9.420542418956756592e-02
-1.877938210964202881e-01	2.080016285181045532e-01	1.702744215726852417e-01	1.856639236211776733e-02	2.596473097801208496e-01	-7.196926474571228027e-01	2.113167345523834229e-01	8.353628516197204590e-01	-4.464846253395080566e-01	-1.508796066045761108e-01	-2.621634900569915771e-01	-5.502321124076843262e-01	-7.471579313278198242e-02	6.969467271119356155e-03	2.221114039421081543e-01	-1.985814720392227173e-01	9.894647449254989624e-02	-4.272218644618988037e-01	-1.338781267404556274e-01	-8.236761093139648438e-01	1.926690191030502319e-01	9.652486443519592285e-02	1.819943487644195557e-01	-3.025115430355072021e-01	-1.995730996131896973e-01	1.327680796384811401e-01	-2.560721337795257568e-01	-2.150482535362243652e-01	-4.236610829830169678e-01	1.975839734077453613e-01	4.668502211570739746e-01	1.520806699991226196e-01	2.612934112548828125e-01	-1.160029992461204529e-01	-3.284731805324554443e-01	3.551227152347564697e-01	-1.871300637722015381e-01	-3.791664838790893555e-01	-3.013595342636108398e-01	-7.182588577270507812e-01	1.461966335773468018e-01	-4.293130934238433838e-01	-2.879481995478272438e-03	6.415993720293045044e-02	2.440857887268066406e-01	-1.587525755167007446e-01	-1.379811614751815796e-01	-8.961711823940277100e-02	1.904433667659759521e-01	3.298476338386535645e-01	3.026795387268066406e-01	-4.744645953178405762e-01	-1.126008927822113037e-01	-4.738928005099296570e-02	-4.304929375648498535e-01	1.895548701286315918e-01	2.238467186689376831e-01	9.633547812700271606e-02	-4.200280606746673584e-01	9.482062608003616333e-02	1.579363644123077393e-01	1.800530403852462769e-01	-1.199635565280914307e-01	-1.207507476210594177e-01	-4.526807665824890137e-01	3.860828280448913574e-01	2.847643196582794189e-01	4.300851821899414062e-01	-4.980095624923706055e-01	2.537207007408142090e-01	-1.516744196414947510e-01	2.047924399375915527e-01	3.478765487670898438e-01	-7.779419422149658203e-02	5.034510493278503418e-01	2.419446408748626709e-01	-1.201260820380412042e-04	1.305315196514129639e-01	-4.403043985366821289e-01	1.778026521205902100e-01	-1.442804783582687378e-01	1.404239535331726074e-01	-3.589819371700286865e-01	5.629138350486755371e-01	-7.195030897855758667e-02	7.163022458553314209e-02	-2.721674367785453796e-02	5.331117510795593262e-01	5.831472873687744141e-01	8.664545416831970215e-02	5.074124932289123535e-01	2.167787998914718628e-01	8.076441287994384766e-02	9.636458009481430054e-02	4.250194728374481201e-01	4.332000315189361572e-01	3.181637525558471680e-01	-3.741685152053833008e-01	5.575675889849662781e-02	-8.386265486478805542e-02
-1.883721351623535156e-01	2.066191285848617554e-01	1.646978408098220825e-01	2.801975794136524200e-02	2.479727119207382202e-01	-7.343876361846923828e-01	2.345643788576126099e-01	8.431219458580017090e-01	-4.349953532218933105e-01	-1.358375996351242065e-01	-2.537457942962646484e-01	-5.559124946594238281e-01	-6.124964728951454163e-02	2.123840153217315674e-02	2.287227958440780640e-01	-2.019556611776351929e-01	9.736581891775131226e-02	-4.187492430210113525e-01	-1.366684436798095703e-01	-8.272746205329895020e-01	1.843948513269424438e-01	1.088669300079345703e-01	1.921534389257431030e-01	-2.888347804546356201e-01	-1.906691193580627441e-01	1.278675645589828491e-01	-2.712261378765106201e-01	-2.167507708072662354e-01	-4.517349302768707275e-01	1.835643351078033447e-01	4.756180942058563232e-01	1.715243607759475708e-01	2.613518834114074707e-01	-1.255010068416595459e-01	-3.402422666549682617e-01	3.531317710876464844e-01	-1.878562420606613159e-01	-3.942079246044158936e-01	-3.092595040798187256e-01	-7.282090783119201660e-01	1.466852724552154541e-01	-4.452858269214630127e-01	-4.166369326412677765e-03	5.915041640400886536e-02	2.477040588855743408e-01	-1.810137182474136353e-01	-1.392737627029418945e-01	-1.155948489904403687e-01	1.897882968187332153e-01	3.280595839023590088e-01	3.041393458843231201e-01	-4.732531607151031494e-01	-1.303258389234542847e-01	-5.214072391390800476e-02	-4.250997304916381836e-01	1.917268782854080200e-01	2.429786771535873413e-01	1.078074499964714050e-01	-4.207902550697326660e-01	9.562961012125015259e-02	1.535295248031616211e-01	1.733795404434204102e-01	-1.158349290490150452e-01	-1.268171370029449463e-01	-4.527756273746490479e-01	4.061313271522521973e-01	2.861032485961914062e-01	4.272827208042144775e-01	-4.981874227523803711e-01	2.513034641742706299e-01	-1.726663708686828613e-01	2.055069953203201294e-01	3.547642230987548828e-01	-7.548376917839050293e-02	5.063505172729492188e-01	2.484605759382247925e-01	8.652033866383135319e-04	1.224875822663307190e-01	-4.250138700008392334e-01	1.602597683668136597e-01	-1.434826701879501343e-01	1.411340534687042236e-01	-3.594146370887756348e-01	5.901322960853576660e-01	-8.000578731298446655e-02	6.775446236133575439e-02	-2.931847423315048218e-02	5.201652646064758301e-01	6.132637858390808105e-01	9.051507711410522461e-02	5.112786889076232910e-01	2.072538137435913086e-01	7.186973839998245239e-02	9.829013794660568237e-02	4.256263673305511475e-01	4.416842758655548096e-01	3.380009829998016357e-01	-3.541123270988464355e-01	4.766650125384330750e-02	-9.033199399709701538e-02
-1.744528263807296753e-01	1.990737617015838623e-01	1.481411010026931763e-01	2.091572619974613190e-02	2.253320664167404175e-01	-6.574641466140747070e-01	2.040957510471343994e-01	7.539795041084289551e-01	-4.173354804515838623e-01	-1.290628165006637573e-01	-2.378164231777191162e-01	-4.895415008068084717e-01	-7.162965834140777588e-02	2.413571253418922424e-02	2.016217261552810669e-01	-1.911239326000213623e-01	9.010375291109085083e-02	-3.787484169006347656e-01	-1.139265447854995728e-01	-7.426769733428955078e-01	1.672030836343765259e-01	1.010033786296844482e-01	1.630164831876754761e-01	-2.631497979164123535e-01	-1.855965256690979004e-01	1.119183078408241272e-01	-2.279559820890426636e-01	-1.834104061126708984e-01	-4.000514447689056396e-01	1.697072088718414307e-01	4.204703569412231445e-01	1.327179521322250366e-01	2.404550909996032715e-01	-1.073449328541755676e-01	-3.018519580364227295e-01	3.210060894489288330e-01	-1.739415675401687622e-01	-3.466531932353973389e-01	-2.712751626968383789e-01	-6.416496038436889648e-01	1.414532661437988281e-01	-3.953652977943420410e-01	-2.277688495814800262e-02	5.023137852549552917e-02	2.296513319015502930e-01	-1.554773747920989990e-01	-1.106135621666908264e-01	-9.383352100849151611e-02	1.751676797866821289e-01	3.019360601902008057e-01	2.719140350818634033e-01	-4.356429278850555420e-01	-1.062777861952781677e-01	-4.161684215068817139e-02	-3.954637348651885986e-01	1.866617500782012939e-01	2.004171162843704224e-01	7.761005312204360962e-02	-3.721939027309417725e-01	8.927629888057708740e-02	1.474590152502059937e-01	1.650438308715820312e-01	-1.100873723626136780e-01	-9.932619333267211914e-02	-4.098876416683197021e-01	3.640334606170654297e-01	2.542385458946228027e-01	3.785675764083862305e-01	-4.651716053485870361e-01	2.350805699825286865e-01	-1.447154879570007324e-01	1.754018515348434448e-01	3.090210258960723877e-01	-7.707886397838592529e-02	4.536944925785064697e-01	2.140201330184936523e-01	2.728178398683667183e-03	1.290359348058700562e-01	-3.900296390056610107e-01	1.602189242839813232e-01	-1.279304474592208862e-01	1.346697658300399780e-01	-3.240636885166168213e-01	5.389950275421142578e-01	-7.103615254163742065e-02	6.767591089010238647e-02	-2.279543317854404449e-02	4.807619452476501465e-01	5.334859490394592285e-01	9.134145826101303101e-02	4.700574576854705811e-01	1.768482923507690430e-01	6.793075799942016602e-02	7.910746335983276367e-02	3.998899459838867188e-01	3.971740305423736572e-01	3.168981373310089111e-01	-3.361962735652923584e-01	3.327731415629386902e-02	-6.691122800111770630e-02
-1.620388329029083252e-01	2.102485150098800659e-01	1.644931584596633911e-01	3.147256374359130859e-02	2.427809834480285645e-01	-6.853035092353820801e-01	2.084672600030899048e-01	7.692704796791076660e-01	-4.253674447536468506e-01	-1.383715271949768066e-01	-2.390739768743515015e-01	-5.144611001014709473e-01	-7.806414365768432617e-02	2.604648657143115997e-02	2.113211452960968018e-01	-1.867735385894775391e-01	1.076031252741813660e-01	-3.844855427742004395e-01	-1.295137107372283936e-01	-7.713373303413391113e-01	1.770172864198684692e-01	1.101268380880355835e-01	1.861712485551834106e-01	-2.802594602108001709e-01	-1.871829926967620850e-01	1.235798746347427368e-01	-2.494282275438308716e-01	-1.917278468608856201e-01	-4.240244030952453613e-01	1.733102947473526001e-01	4.398783445358276367e-01	1.462696641683578491e-01	2.333921492099761963e-01	-1.065605878829956055e-01	-3.038754165172576904e-01	3.293896019458770752e-01	-1.784550547599792480e-01	-3.650532960891723633e-01	-2.794968485832214355e-01	-6.767040491104125977e-01	1.378690749406814575e-01	-3.958683311939239502e-01	-2.685379295144230127e-04	6.675193458795547485e-02	2.364150732755661011e-01	-1.704502999782562256e-01	-1.287579536437988281e-01	-1.046791225671768188e-01	1.900370568037033081e-01	3.107868731021881104e-01	2.830173075199127197e-01	-4.382194876670837402e-01	-1.152905076742172241e-01	-5.012714117765426636e-02	-4.058615863323211670e-01	1.834705919027328491e-01	2.187848240137100220e-01	8.539835363626480103e-02	-4.017686843872070312e-01	7.224916666746139526e-02	1.496437042951583862e-01	1.680511385202407837e-01	-1.174865663051605225e-01	-1.119266524910926819e-01	-4.152666032314300537e-01	3.574171066284179688e-01	2.570065855979919434e-01	4.001025259494781494e-01	-4.712129831314086914e-01	2.300561815500259399e-01	-1.569142341613769531e-01	1.909371465444564819e-01	3.343404829502105713e-01	-7.627040892839431763e-02	4.758774042129516602e-01	2.375161796808242798e-01	1.937061198987066746e-03	1.152977421879768372e-01	-4.025183022022247314e-01	1.604881137609481812e-01	-1.184416562318801880e-01	1.300797611474990845e-01	-3.412185013294219971e-01	5.501932501792907715e-01	-6.764217466115951538e-02	7.848699390888214111e-02	-3.600272536277770996e-02	4.945483803749084473e-01	5.513629913330078125e-01	8.859828114509582520e-02	4.628096222877502441e-01	1.833595931529998779e-01	7.623101025819778442e-02	7.263919711112976074e-02	4.097227454185485840e-01	3.960050642490386963e-01	3.134943842887878418e-01	-3.485672175884246826e-01	3.696086257696151733e-02	-7.401881366968154907e-02
-1.828292459249496460e-01	2.118130326271057129e-01	1.684241741895675659e-01	3.132234513759613037e-02	2.423616796731948853e-01	-6.983966827392578125e-01	2.127827405929565430e-01	7.939950227737426758e-01	-4.187945425510406494e-01	-1.431533545255661011e-01	-2.489203959703445435e-01	-5.298031568527221680e-01	-6.454774737358093262e-02	3.077661804854869843e-02	2.301113605499267578e-01	-2.041912525892257690e-01	8.981889486312866211e-02	-3.970517814159393311e-01	-1.131061017513275146e-01	-7.829397320747375488e-01	1.847106665372848511e-01	9.301955252885818481e-02	1.766243875026702881e-01	-2.795380353927612305e-01	-1.826359629631042480e-01	1.272064000368118286e-01	-2.488161772489547729e-01	-1.856533735990524292e-01	-4.232669174671173096e-01	1.827766001224517822e-01	4.419371485710144043e-01	1.424558311700820923e-01	2.514948248863220215e-01	-9.829197078943252563e-02	-3.206294476985931396e-01	3.389729559421539307e-01	-1.689005047082901001e-01	-3.725061118602752686e-01	-2.860282063484191895e-01	-6.951847672462463379e-01	1.498523503541946411e-01	-4.119721651077270508e-01	-2.251545153558254242e-02	5.688328295946121216e-02	2.448210567235946655e-01	-1.611836850643157959e-01	-1.279314458370208740e-01	-1.108637228608131409e-01	2.033904641866683960e-01	3.042549490928649902e-01	3.025178313255310059e-01	-4.593337178230285645e-01	-1.319236159324645996e-01	-4.366735741496086121e-02	-4.059441685676574707e-01	1.967187374830245972e-01	2.197237759828567505e-01	9.052136540412902832e-02	-4.114983379840850830e-01	7.509977370500564575e-02	1.585709750652313232e-01	1.568266898393630981e-01	-1.155893728137016296e-01	-1.173191368579864502e-01	-4.355602264404296875e-01	3.801038265228271484e-01	2.759361267089843750e-01	4.027931690216064453e-01	-4.836239218711853027e-01	2.454067617654800415e-01	-1.563210338354110718e-01	2.002661824226379395e-01	3.382199406623840332e-01	-8.350004255771636963e-02	4.830618798732757568e-01	2.342659085988998413e-01	-8.151565678417682648e-03	1.251796036958694458e-01	-4.206257164478302002e-01	1.643828153610229492e-01	-1.211190968751907349e-01	1.331284642219543457e-01	-3.279373943805694580e-01	5.717092156410217285e-01	-8.203887194395065308e-02	7.301165908575057983e-02	-3.762364760041236877e-02	5.040340423583984375e-01	5.625165104866027832e-01	9.804583340883255005e-02	4.822218120098114014e-01	2.078805714845657349e-01	7.066894322633743286e-02	8.298683166503906250e-02	4.082361757755279541e-01	4.126973748207092285e-01	3.143704831600189209e-01	-3.468011915683746338e-01	3.772293403744697571e-02	-7.679881900548934937e-02
-1.861529499292373657e-01	2.148972451686859131e-01	1.752986162900924683e-01	2.673177607357501984e-02	2.448903471231460571e-01	-7.225804924964904785e-01	2.321326434612274170e-01	8.375682830810546875e-01	-4.505279660224914551e-01	-1.373551934957504272e-01	-2.481587380170822144e-01	-5.538420677185058594e-01	-6.531074643135070801e-02	2.797020785510540009e-02	2.208867967128753662e-01	-2.029420435428619385e-01	9.493206441402435303e-02	-4.262633621692657471e-01	-1.244732886552810669e-01	-8.097622990608215332e-01	1.832128763198852539e-01	9.988873451948165894e-02	1.975371390581130981e-01	-2.853223085403442383e-01	-2.025960534811019897e-01	1.359987109899520874e-01	-2.481430619955062866e-01	-2.121049910783767700e-01	-4.459084570407867432e-01	1.763429194688796997e-01	4.692947268486022949e-01	1.569144129753112793e-01	2.521100342273712158e-01	-1.103481650352478027e-01	-3.377359509468078613e-01	3.448260128498077393e-01	-1.846927553415298462e-01	-3.928172886371612549e-01	-3.071878552436828613e-01	-7.101924419403076172e-01	1.587867587804794312e-01	-4.310804009437561035e-01	-2.398966625332832336e-02	5.961022898554801941e-02	2.396684736013412476e-01	-1.705648601055145264e-01	-1.314881891012191772e-01	-9.417027235031127930e-02	2.089889049530029297e-01	3.145602941513061523e-01	3.145099580287933350e-01	-4.599925875663757324e-01	-1.242402270436286926e-01	-4.962721839547157288e-02	-4.242174625396728516e-01	1.895412802696228027e-01	2.372098565101623535e-01	1.010461151599884033e-01	-4.111373722553253174e-01	7.858178764581680298e-02	1.552937924861907959e-01	1.692991107702255249e-01	-1.207552999258041382e-01	-1.192948147654533386e-01	-4.513336122035980225e-01	4.019910395145416260e-01	2.885808050632476807e-01	4.292400181293487549e-01	-5.079210996627807617e-01	2.552631199359893799e-01	-1.579472124576568604e-01	2.054340094327926636e-01	3.363347947597503662e-01	-7.833056896924972534e-02	4.936702251434326172e-01	2.557353675365447998e-01	-1.461169403046369553e-02	1.259963363409042358e-01	-4.430097341537475586e-01	1.786701679229736328e-01	-1.478985399007797241e-01	1.405334323644638062e-01	-3.496337831020355225e-01	5.939224362373352051e-01	-8.969891071319580078e-02	7.613542675971984863e-02	-3.079488500952720642e-02	5.297816395759582520e-01	5.960140228271484375e-01	1.000767052173614502e-01	5.026004910469055176e-01	2.114004492759704590e-01	7.679022103548049927e-02	9.265836328268051147e-02	4.283509552478790283e-01	4.252313971519470215e-01	3.436841964721679688e-01	-3.725523948669433594e-01	5.317822471261024475e-02	-8.125529438257217407e-02
-1.478436440229415894e-01	1.583667099475860596e-01	1.181460469961166382e-01	2.002084627747535706e-02	1.840688735246658325e-01	-5.345471501350402832e-01	1.717952787876129150e-01	6.159867048263549805e-01	-3.182564675807952881e-01	-9.935426712036132812e-02	-1.827678233385086060e-01	-4.017937779426574707e-01	-4.823088645935058594e-02	1.925428397953510284e-02	1.797406524419784546e-01	-1.552205979824066162e-01	7.795449346303939819e-02	-3.088114559650421143e-01	-8.934309333562850952e-02	-6.092469096183776855e-01	1.495683491230010986e-01	8.696643263101577759e-02	1.318046897649765015e-01	-2.068895995616912842e-01	-1.529768705368041992e-01	1.066766530275344849e-01	-1.998849660158157349e-01	-1.568555831909179688e-01	-3.193481862545013428e-01	1.353902220726013184e-01	3.315715789794921875e-01	1.112661212682723999e-01	1.774877011775970459e-01	-7.707320153713226318e-02	-2.319841682910919189e-01	2.541265785694122314e-01	-1.252047419548034668e-01	-2.904002666473388672e-01	-2.130071371793746948e-01	-5.254260301589965820e-01	1.020143404603004456e-01	-3.188443481922149658e-01	-1.864524744451045990e-02	5.391194671392440796e-02	1.731561571359634399e-01	-1.167062893509864807e-01	-9.533619135618209839e-02	-6.590529531240463257e-02	1.544537842273712158e-01	2.533552646636962891e-01	2.244896143674850464e-01	-3.442702293395996094e-01	-8.435425907373428345e-02	-3.772715851664543152e-02	-3.220671713352203369e-01	1.531739532947540283e-01	1.827456057071685791e-01	8.087085932493209839e-02	-3.079669177532196045e-01	6.933476030826568604e-02	1.174203455448150635e-01	1.270449608564376831e-01	-8.999313414096832275e-02	-9.427995234727859497e-02	-3.430413603782653809e-01	2.955631315708160400e-01	1.980982124805450439e-01	3.256782591342926025e-01	-3.763817846775054932e-01	1.811957955360412598e-01	-1.219163835048675537e-01	1.548526138067245483e-01	2.601643800735473633e-01	-5.785840749740600586e-02	3.706083595752716064e-01	1.768782436847686768e-01	-1.010300219058990479e-02	1.095036417245864868e-01	-3.310809433460235596e-01	1.326173096895217896e-01	-9.773324429988861084e-02	1.131407469511032104e-01	-2.551160156726837158e-01	4.335677623748779297e-01	-5.511491373181343079e-02	5.734078213572502136e-02	-2.999389916658401489e-02	3.819256424903869629e-01	4.424323141574859619e-01	7.509204000234603882e-02	3.807805180549621582e-01	1.502496302127838135e-01	5.979558825492858887e-02	7.111282646656036377e-02	3.219711482524871826e-01	3.327849209308624268e-01	2.592072784900665283e-01	-2.679077982902526855e-01	3.605512157082557678e-02	-7.088730484247207642e-02
